versionCreated,headline,date
2025-02-27 16:27:36.802,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY THURSDAY FEBRUARY 27, 2025",2025-02-27
2025-02-27 16:27:34.771,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY THURSDAY FEBRUARY 27, 2025",2025-02-27
2025-02-27 16:27:33.272,"THAILAND: FASHION SECTOR PULSE DAILY THURSDAY FEBRUARY 27, 2025",2025-02-27
2025-02-27 16:19:12.333,"Comparative Performance Table: SET Index February 27, 2025",2025-02-27
2025-02-27 16:12:58.317,Past Week: Charoen Pokphand Foods (CPF: THB24.0) in top 2% performers of SET100 Index in past week; +THB2.20 [10.1%],2025-02-27
2025-02-27 16:12:58.180,SCB X (SCB: THB123.50) decreases on thin volume; -50 satang [-0.4%],2025-02-27
2025-02-27 15:13:01.346,"Comparative Performance Table: SET Index February 26, 2025",2025-02-27
2025-02-27 14:38:23.563,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-27
2025-02-27 14:38:21.547,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-27
2025-02-27 14:38:18.263,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-27
2025-02-27 12:38:28.130,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-27
2025-02-27 12:38:26.362,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-27
2025-02-27 12:38:23.773,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-27
2025-02-27 08:25:27.000,"EMERGING MARKETS-Asian currencies, stocks decline on US tariff uncertainty",2025-02-27
2025-02-27 05:52:09.000,"EMERGING MARKETS-Asian currencies, stocks decline as US tariff uncertainty looms",2025-02-27
2025-02-27 05:51:51.000,"EMERGING MARKETS-Asian currencies, stocks decline as US tariff uncertainty looms",2025-02-27
2025-02-27 02:10:41.000,"EMERGING MARKETS-Korean won, Indonesian rupiah lead losses among weak Asian currencies",2025-02-27
2025-02-26 16:47:22.425,"Comparative Performance Table: SET Index February 25, 2025",2025-02-26
2025-02-26 15:22:34.223,"Comparative Performance Table: SET Index February 25, 2025",2025-02-26
2025-02-26 14:42:51.301,"THAILAND: FINANCE AND SECURITIES SECTOR PULSE DAILY TUESDAY FEBRUARY 25, 2025",2025-02-26
2025-02-26 12:52:52.235,"Wall Street Futures Climb Ahead of Nvidia Earnings, Asian Markets Rally",2025-02-26
2025-02-26 12:37:24.845,"THAILAND: FINANCE AND SECURITIES SECTOR PULSE DAILY TUESDAY FEBRUARY 25, 2025",2025-02-26
2025-02-26 12:20:34.669,Thai stocks closed down 29.46 points.,2025-02-26
2025-02-26 12:02:11.423,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-26
2025-02-26 12:02:10.401,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-26
2025-02-26 12:02:06.153,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY WEDNESDAY FEBRUARY 26, 2025",2025-02-26
2025-02-26 11:51:55.282,"Comparative Performance Table: SET Index February 26, 2025",2025-02-26
2025-02-26 11:42:09.961,Successmore Being (SCM: 52.0 satang) offers dividend yield of 19.2%,2025-02-26
2025-02-26 11:42:09.949,SCB X (SCB: THB124.0) offers earnings yield of 10.4%; +50 satang [+0.4%] Vol Index 1.6 [1 is avg],2025-02-26
2025-02-26 11:42:08.320,Ornsirin Holding (ORN: 71.0 satang) offers earnings yield of 21.1%,2025-02-26
2025-02-26 11:42:07.112,Pruksa Holding (PSH: THB5.80) offers dividend yield of 13.8%,2025-02-26
2025-02-26 11:42:03.162,Asia Green Energy (AGE: THB1.18) offers earnings yield of 20.3%,2025-02-26
2025-02-26 11:42:01.816,MCOT (MCOT: THB3.46) offers earnings yield of 24.7%,2025-02-26
2025-02-26 11:42:00.476,RPCG (RPC: 27.0 satang) offers dividend yield of 14.8%,2025-02-26
2025-02-26 11:42:00.472,Begistics (B: 6.0 satang) offers earnings yield of 23.3%,2025-02-26
2025-02-26 11:41:59.557,Nova Empire (NOVA: THB8.40) offers earnings yield of 20.8%,2025-02-26
2025-02-26 11:41:59.247,Chonburi Concrete Product (CCP: 21.0 satang) offers earnings yield of 19.9%,2025-02-26
2025-02-26 09:30:35.000,"UPDATE 3-Thai central bank cuts policy rate amid slow growth, global trade risks",2025-02-26
2025-02-26 09:15:35.000,EMERGING MARKETS-Thailand stocks jump on BOT's surprise rate cut; baht flat,2025-02-26
2025-02-26 09:13:38.000,EMERGING MARKETS-Thailand stocks jump on BOT's surprise rate cut; baht flat,2025-02-26
2025-02-26 07:01:15.000,"THAILAND STOCKS <.SETI> EXTEND GAINS AFTER C.BANK'S SURPRISE 25 BPS RATE CUT; LAST UP 1.2% AT 1,220.86 POINTS",2025-02-26
2025-02-26 05:46:57.000,"EMERGING MARKETS-Most Asian equities rise, Thai baht dips ahead of rate decision",2025-02-26
2025-02-26 05:46:35.000,"EMERGING MARKETS-Most Asian equities rise, Thai baht dips ahead of rate decision",2025-02-26
2025-02-26 04:56:59.085,"THAILAND: FINANCE AND SECURITIES SECTOR PULSE DAILY TUESDAY FEBRUARY 25, 2025",2025-02-26
2025-02-26 04:47:32.923,"Comparative Performance Table: SET Index February 25, 2025",2025-02-26
2025-02-26 04:42:50.382,HWA Fong Rubber (HFT: THB4.14) offers dividend yield of 14%,2025-02-26
2025-02-26 04:42:48.483,SCB X (SCB: THB123.50) offers dividend yield of 8%; -THB2 [-1.6%],2025-02-26
2025-02-26 04:42:45.461,Ornsirin Holding (ORN: 71.0 satang) offers earnings yield of 21.1%,2025-02-26
2025-02-26 04:42:44.407,Amanah Leasing (AMANAH: 79.0 satang) offers earnings yield of 20.2%,2025-02-26
2025-02-26 04:42:43.458,Begistics (B: 6.0 satang) offers earnings yield of 23.3%,2025-02-26
2025-02-26 04:42:43.413,Chonburi Concrete Product (CCP: 21.0 satang) offers earnings yield of 19.9%,2025-02-26
2025-02-26 04:42:42.527,Banpu Power (BPP: THB7.90) offers earnings yield of 22.1%,2025-02-26
2025-02-26 04:42:40.536,UAC Global (UAC: THB2.82) offers dividend yield of 12.4%,2025-02-26
2025-02-26 04:42:39.147,RPCG (RPC: 26.0 satang) offers dividend yield of 15.4%,2025-02-26
2025-02-26 02:46:49.712,Thai Stock Market Faces Pressure as Prolonged Sell-off Leaves SET Near 4-Year Low,2025-02-26
2025-02-26 02:09:25.000,"EMERGING MARKETS-Malaysian ringgit, Korean won edge higher among tepid Asian currencies",2025-02-26
2025-02-25 05:43:10.000,EMERGING MARKETS-Asian currencies down a tad as dollar regains footing; BoK cuts rate,2025-02-25
2025-02-25 05:42:34.000,EMERGING MARKETS-Asian currencies down a tad as dollar regains footing; BoK cuts rate,2025-02-25
2025-02-25 04:32:01.261,Thai Baht Weakens as SET Index Faces Decline,2025-02-25
2025-02-25 02:07:42.000,EMERGING MARKETS-Malaysian ringgit inches lower among muted Asian currencies,2025-02-25
2025-02-24 08:11:32.000,EMERGING MARKETS-Asian FX rallies as US tariffs woes ebb; Singapore stocks defy peers to hit record high,2025-02-24
2025-02-24 06:09:10.473,"Weekly: CIMB Thai Bank (CIMBT: 57.0 satang) lifts 3.6%, 2 weeks' volume in a week; +2 satang [3.6%] Vol Index 1.7 [1 is avg]",2025-02-24
2025-02-24 06:00:25.000,EMERGING MARKETS-Asian currencies shine as dollar steps back; Singapore stocks hit record high,2025-02-24
2025-02-24 05:59:58.000,EMERGING MARKETS-Asian currencies shine as dollar steps back; Singapore stocks hit record high,2025-02-24
2025-02-24 02:17:44.000,"EMERGING MARKETS-Thai baht, Singapore dollar nudge higher among muted Asian currencies",2025-02-24
2025-02-24 02:16:53.179,Singapore Stock Market Upgraded Amid Southeast Asian Market Volatility,2025-02-24
2025-02-22 16:42:52.074,"Comparative Performance Table: SET Index February 21, 2025",2025-02-22
2025-02-22 15:17:59.787,"Comparative Performance Table: SET Index February 21, 2025",2025-02-22
2025-02-22 14:33:49.000,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY FRIDAY FEBRUARY 21, 2025",2025-02-22
2025-02-22 14:33:46.700,"THAILAND: FASHION SECTOR PULSE DAILY FRIDAY FEBRUARY 21, 2025",2025-02-22
2025-02-22 14:08:38.553,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY FRIDAY FEBRUARY 21, 2025",2025-02-22
2025-02-22 14:08:35.645,"THAILAND: FASHION SECTOR PULSE DAILY FRIDAY FEBRUARY 21, 2025",2025-02-22
2025-02-22 06:30:29.199,Sell-off keeps SET trapped near 4-year low,2025-02-22
2025-02-22 04:49:36.981,Sell-off keeps SET trapped near 4-year low,2025-02-22
2025-02-22 01:27:31.726,"Weekly: CIMB Thai Bank (CIMBT: 57.0 satang) lifts 3.6%, 2 weeks' volume in a week; +2 satang [3.6%] Vol Index 1.7 [1 is avg]",2025-02-22
2025-02-22 01:27:31.067,Weekly: SC Asset (SC: THB2.62) lifts 4.0% on weak volume; +10 satang [4.0%],2025-02-22
2025-02-21 16:37:52.905,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY FRIDAY FEBRUARY 21, 2025",2025-02-21
2025-02-21 16:37:50.231,"THAILAND: FASHION SECTOR PULSE DAILY FRIDAY FEBRUARY 21, 2025",2025-02-21
2025-02-21 16:37:46.234,"Comparative Performance Table: SET Index February 20, 2025",2025-02-21
2025-02-21 16:31:58.641,"THAI MEDIA & PUBLISHING SECTOR TOP 2 DAILY: TOP MOMENTUM UP IN THE PAST WEEK End-of-day: Friday February 21, 2025 16:00 (EST: 04:00, GMT: 09:00)",2025-02-21
2025-02-21 16:27:27.621,"Comparative Performance Table: SET Index February 21, 2025",2025-02-21
2025-02-21 16:22:48.712,Weekly: SC Asset (SC: THB2.62) lifts 4.0% on weak volume; +10 satang [4.0%],2025-02-21
2025-02-21 16:22:46.927,"Weekly: CIMB Thai Bank (CIMBT: 57.0 satang) lifts 3.6%, 2 weeks' volume in a week; +2 satang [3.6%] Vol Index 1.7 [1 is avg]",2025-02-21
2025-02-21 16:22:46.369,"Weekly: CIMB Thai Bank (CIMBT: 57.0 satang) lifts 3.6%, 2 weeks' volume in a week; +2 satang [3.6%] Vol Index 1.7 [1 is avg]",2025-02-21
2025-02-21 16:18:48.478,Quality Construction Products (Q-CON: THB9.35) offers earnings yield of 20.4%,2025-02-21
2025-02-21 16:18:48.148,"Indara Insurance (INSURE: THB86.50) offers earnings yield of 22.6%, hits 240-day high; +THB13.50 [+18.5%] Vol Index 4.0 [1 is avg]",2025-02-21
2025-02-21 16:18:44.632,SC Asset (SC: THB2.62) offers earnings yield of 22.2%; +2 satang [+0.8%],2025-02-21
2025-02-21 16:18:44.380,Castle Peak (CPH: THB7.85) offers earnings yield of 25%; +15 satang [+1.9%],2025-02-21
2025-02-21 16:18:42.038,SCB X (SCB: THB126.0) drops 1.2% on average volume; -THB1.50 [-1.2%],2025-02-21
2025-02-21 16:18:40.902,Euroasia Total Logistics (ETL: 58.0 satang) offers earnings yield of 24.1%,2025-02-21
2025-02-21 16:18:40.652,Asia Network International (ANI: THB2.70) offers earnings yield of 22.6%,2025-02-21
2025-02-21 16:18:39.729,Siam Steel Service Center (SSSC: THB2.06) offers earnings yield of 20.4%; +2 satang [+1.0%],2025-02-21
2025-02-21 16:18:36.585,Asia Network International (ANI: THB2.70) offers earnings yield of 22.6%; -2 satang [-0.7%],2025-02-21
2025-02-21 16:18:29.762,Successmore Being (SCM: 57.0 satang) offers dividend yield of 17.5%,2025-02-21
2025-02-21 16:18:29.725,Sri Trang Gloves (Thailand) (STGT: THB7.90) offers dividend yield of 6.3%,2025-02-21
2025-02-21 16:18:23.324,Quality Construction Products (Q-CON: THB9.35) offers earnings yield of 20.4%,2025-02-21
2025-02-21 16:18:22.575,HWA Fong Rubber (HFT: THB4.20) offers dividend yield of 13.8%,2025-02-21
2025-02-21 16:18:22.521,SC Asset (SC: THB2.62) offers earnings yield of 22.2%,2025-02-21
2025-02-21 16:18:20.954,"Indara Insurance (INSURE: THB86.50) offers earnings yield of 22.6%, hits 240-day high",2025-02-21
2025-02-21 16:18:20.810,Begistics (B: 6.0 satang) offers earnings yield of 23.3%,2025-02-21
2025-02-21 16:18:20.628,Castle Peak (CPH: THB7.85) offers earnings yield of 25%,2025-02-21
2025-02-21 16:18:18.959,Siam Steel Service Center (SSSC: THB2.06) offers earnings yield of 20.4%,2025-02-21
2025-02-21 15:12:50.950,"Comparative Performance Table: SET Index February 20, 2025",2025-02-21
2025-02-21 14:35:01.396,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY THURSDAY FEBRUARY 20, 2025",2025-02-21
2025-02-21 14:34:53.968,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY THURSDAY FEBRUARY 20, 2025",2025-02-21
2025-02-21 12:28:25.567,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY THURSDAY FEBRUARY 20, 2025",2025-02-21
2025-02-21 12:28:19.657,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY THURSDAY FEBRUARY 20, 2025",2025-02-21
2025-02-21 08:33:24.000,EMERGING MARKETS-Asian FX mixed; stocks rise as traders reassess tariff risks,2025-02-21
2025-02-21 08:32:24.000,EMERGING MARKETS-Asian FX mixed; stocks rise as traders reassess tariff risks,2025-02-21
2025-02-21 06:08:14.000,"EMERGING MARKETS-Ringgit, rupiah lead Asian currencies higher; equities mixed",2025-02-21
2025-02-21 05:43:03.000,"EMERGING MARKETS-Ringgit, rupiah lead Asian currencies higher; equities mixed",2025-02-21
2025-02-21 02:10:01.000,EMERGING MARKETS-Indonesian rupiah edges higher among tepid Asian currencies,2025-02-21
2025-02-20 16:47:25.275,"Comparative Performance Table: SET Index February 19, 2025",2025-02-20
2025-02-20 16:17:39.770,"THAILAND: CONSTRUCTION MATERIALS SECTOR PULSE DAILY THURSDAY FEBRUARY 20, 2025",2025-02-20
2025-02-20 16:17:34.384,"THAILAND: PETROCHEMICALS & CHEMICALS SECTOR PULSE DAILY THURSDAY FEBRUARY 20, 2025",2025-02-20
2025-02-20 16:08:55.904,"Comparative Performance Table: SET Index February 20, 2025",2025-02-20
2025-02-20 16:02:38.538,Euroasia Total Logistics (ETL: 58.0 satang) offers earnings yield of 24.1%,2025-02-20
2025-02-20 16:02:34.948,Successmore Being (SCM: 57.0 satang) offers dividend yield of 17.5%,2025-02-20
2025-02-20 16:02:33.983,Pruksa Holding (PSH: THB5.95) offers dividend yield of 13.4%,2025-02-20
2025-02-20 16:02:31.953,Sea Oil (SEAOIL: THB2.58) offers dividend yield of 11.6%,2025-02-20
2025-02-20 16:02:30.643,Amanah Leasing (AMANAH: 79.0 satang) offers earnings yield of 20.2%,2025-02-20
2025-02-20 16:02:28.787,Begistics (B: 6.0 satang) offers earnings yield of 23.3%,2025-02-20
2025-02-20 16:02:26.798,Nova Empire (NOVA: THB8.65) offers earnings yield of 20.2%,2025-02-20
2025-02-20 16:02:26.614,Quality Construction Products (Q-CON: THB9.35) offers earnings yield of 20.4%,2025-02-20
2025-02-20 16:02:26.405,SC Asset (SC: THB2.60) offers earnings yield of 22.4%,2025-02-20
2025-02-20 16:02:25.754,HWA Fong Rubber (HFT: THB4.22) offers dividend yield of 13.7%,2025-02-20
2025-02-20 16:02:25.523,Siam Steel Service Center (SSSC: THB2.04) offers earnings yield of 20.6%,2025-02-20
2025-02-20 16:02:24.431,SCB X (SCB: THB127.50) hits year-high 27th time in three months; +50 satang [+0.4%] Vol Index 1.5 [1 is avg],2025-02-20
2025-02-20 16:02:23.872,Kiang Huat Sea Gull Trading Frozen Food (CHOTI: THB64.75) offers earnings yield of 21.2%,2025-02-20
2025-02-20 15:22:43.386,"Comparative Performance Table: SET Index February 19, 2025",2025-02-20
2025-02-20 08:11:43.000,EMERGING MARKETS-Asian FX nudges higher as dollar eases after two-day rally,2025-02-20
2025-02-20 08:06:39.000,EMERGING MARKETS-Asian FX nudges higher as dollar eases after two-day rally,2025-02-20
2025-02-20 05:59:29.000,EMERGING MARKETS-Asian FX edges higher as traders reassess US rate cuts amid tariff threats,2025-02-20
2025-02-20 05:57:03.000,EMERGING MARKETS-Asian FX edges higher as traders reassess US rate cuts amid tariff threats,2025-02-20
2025-02-20 04:56:57.683,"Comparative Performance Table: SET Index February 19, 2025",2025-02-20
2025-02-20 04:52:15.418,"Past Week: Siam Global House (GLOBAL: THB8.45) gains 6.3%, 2 weeks' volume in a week; +50 satang [6.3%] Vol Index 2.2 [1 is avg]",2025-02-20
2025-02-20 04:47:25.709,SCB X (SCB: THB127.0) offers earnings yield of 10.2%; +THB1.50 [+1.2%] Vol Index 1.6 [1 is avg],2025-02-20
2025-02-20 04:47:21.051,Euroasia Total Logistics (ETL: 58.0 satang) offers earnings yield of 24.1%,2025-02-20
2025-02-20 04:47:20.961,Ornsirin Holding (ORN: 74.0 satang) offers earnings yield of 20.3%,2025-02-20
2025-02-20 04:47:20.863,Successmore Being (SCM: 60.0 satang) offers earnings yield of 23.8%,2025-02-20
2025-02-20 04:47:17.661,"Asia Green Energy (AGE: THB1.18) offers earnings yield of 20.3%, hits 26-day high",2025-02-20
2025-02-20 04:47:17.297,UAC Global (UAC: THB2.78) offers dividend yield of 12.6%,2025-02-20
2025-02-20 04:47:16.494,Begistics (B: 6.0 satang) offers earnings yield of 23.3%,2025-02-20
2025-02-20 04:47:15.413,Siam Steel Service Center (SSSC: THB2.04) offers earnings yield of 20.6%,2025-02-20
2025-02-20 04:47:15.094,HWA Fong Rubber (HFT: THB4.22) offers dividend yield of 13.7%,2025-02-20
2025-02-20 02:12:30.000,EMERGING MARKETS-Asian currencies range-bound in early trade,2025-02-20
2025-02-19 16:44:41.483,"Comparative Performance Table: SET Index February 18, 2025",2025-02-19
2025-02-19 15:18:08.278,"Comparative Performance Table: SET Index February 18, 2025",2025-02-19
2025-02-19 14:28:47.802,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY TUESDAY FEBRUARY 18, 2025",2025-02-19
2025-02-19 12:28:24.193,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY TUESDAY FEBRUARY 18, 2025",2025-02-19
2025-02-19 06:20:31.000,EMERGING MARKETS-Singapore stocks hit record high; rupiah falls ahead of policy meeting,2025-02-19
2025-02-19 06:19:21.000,EMERGING MARKETS-Singapore stocks hit record high; rupiah falls ahead of policy meeting,2025-02-19
2025-02-19 04:50:08.000,"Thailand to set up long-term equity fund in Q1 to support stock market, official says",2025-02-19
2025-02-19 04:42:58.000,THAI FINANCE MINISTRY: EXPECTS TO SET UP LONG-TERM EQUITY FUND IN Q1 TO SUPPORT STOCK MARKET,2025-02-19
2025-02-19 02:15:06.000,EMERGING MARKETS-Indonesian rupiah top loser among tepid Asian currencies,2025-02-19
2025-02-18 16:43:18.149,"Comparative Performance Table: SET Index February 17, 2025",2025-02-18
2025-02-18 16:26:53.509,"THAILAND: MEDIA & PUBLISHING SECTOR PULSE DAILY TUESDAY FEBRUARY 18, 2025",2025-02-18
2025-02-18 16:17:59.363,"Comparative Performance Table: SET Index February 18, 2025",2025-02-18
2025-02-18 16:13:21.670,Amanah Leasing (AMANAH: 73.0 satang) offers earnings yield of 21.9%,2025-02-18
2025-02-18 16:13:21.211,Sea Oil (SEAOIL: THB2.56) offers dividend yield of 11.7%,2025-02-18
2025-02-18 16:13:20.295,MCOT (MCOT: THB3.78) offers earnings yield of 22.6%,2025-02-18
2025-02-18 16:13:20.161,Begistics (B: 6.0 satang) offers earnings yield of 23.3%,2025-02-18
2025-02-18 16:13:20.060,RPCG (RPC: 28.0 satang) offers dividend yield of 14.3%,2025-02-18
2025-02-18 16:13:19.718,SC Asset (SC: THB2.54) offers earnings yield of 22.9%,2025-02-18
2025-02-18 16:13:18.019,HWA Fong Rubber (HFT: THB4.18) offers dividend yield of 13.9%,2025-02-18
2025-02-18 16:13:17.522,Siam Steel Service Center (SSSC: THB2.04) offers earnings yield of 20.6%,2025-02-18
2025-02-18 16:13:16.601,Castle Peak (CPH: THB7.85) offers earnings yield of 25%,2025-02-18
2025-02-18 16:13:15.556,SCB X (SCB: THB125.50) offers dividend yield of 7.8%; +THB3 [+2.4%],2025-02-18
2025-02-18 16:13:11.192,Euroasia Total Logistics (ETL: 57.0 satang) offers earnings yield of 24.6%,2025-02-18
2025-02-18 16:13:08.650,Banpu Power (BPP: THB8.50) offers earnings yield of 20.6%,2025-02-18
2025-02-18 15:18:02.742,"Comparative Performance Table: SET Index February 17, 2025",2025-02-18
2025-02-18 14:48:58.021,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY MONDAY FEBRUARY 17, 2025",2025-02-18
2025-02-18 14:48:55.794,"THAILAND: FASHION SECTOR PULSE DAILY MONDAY FEBRUARY 17, 2025",2025-02-18
2025-02-18 13:03:29.615,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY MONDAY FEBRUARY 17, 2025",2025-02-18
2025-02-18 13:03:26.879,"THAILAND: FASHION SECTOR PULSE DAILY MONDAY FEBRUARY 17, 2025",2025-02-18
2025-02-18 12:41:08.137,DELTA-AOT-GDP pressure Thai stocks to fall 35 points this morning,2025-02-18
2025-02-18 12:41:07.294,Thai stocks plunge 35.30 points after DELTA-AOT crash the market,2025-02-18
2025-02-18 12:41:07.178,SET Index recovers after afternoon market close at -15.62 points,2025-02-18
2025-02-18 07:36:39.000,"EMERGING MARKETS-Asian FX fall on tariff war fears, expectation of steady US rates",2025-02-18
2025-02-18 07:34:58.000,"EMERGING MARKETS-Asian FX fall on tariff war fears, expectation of steady US rates",2025-02-18
2025-02-18 05:55:45.000,EMERGING MARKETS-Asian currencies fall as dollar gains on expectations of steady rates,2025-02-18
2025-02-18 05:54:34.000,EMERGING MARKETS-Asian currencies fall as dollar gains on expectations of steady rates,2025-02-18
2025-02-18 02:18:09.000,"EMERGING MARKETS-Philippine peso, Thai baht fall most among weak Asian FX",2025-02-18
2025-02-17 17:17:07.507,"THAILAND: TRANSPORTATION & LOGISTICS SECTOR PULSE DAILY MONDAY FEBRUARY 17, 2025",2025-02-17
2025-02-17 17:17:05.371,"THAILAND: FASHION SECTOR PULSE DAILY MONDAY FEBRUARY 17, 2025",2025-02-17
2025-02-17 16:42:36.113,"Comparative Performance Table: SET Index February 17, 2025",2025-02-17
2025-02-17 16:07:09.868,SCB X (SCB: THB122.50) lifts 1.7% strengthening above moving average price; +THB2 [+1.7%] Vol Index 1.3 [1 is avg],2025-02-17
